"CountryCode","CountryName","IndicatorName","IndicatorCode","Year","Perct","Region","IncomeGroup"
"GTM","Guatemala","Forest area (% of land area)","AG.LND.FRST.ZS",1994,42.29,"Latin America & Caribbean","Lower middle income"
"GTM","Guatemala","Forest area (% of land area)","AG.LND.FRST.ZS",2009,35.14,"Latin America & Caribbean","Lower middle income"
"GTM","Guatemala","Forest area (% of land area)","AG.LND.FRST.ZS",2010,34.73,"Latin America & Caribbean","Lower middle income"
"GTM","Guatemala","Forest area (% of land area)","AG.LND.FRST.ZS",2015,33.03,"Latin America & Caribbean","Lower middle income"
"GTM","Guatemala","Forest area (% of land area)","AG.LND.FRST.ZS",1999,39.77,"Latin America & Caribbean","Lower middle income"
"GTM","Guatemala","Forest area (% of land area)","AG.LND.FRST.ZS",1991,43.8,"Latin America & Caribbean","Lower middle income"
"GTM","Guatemala","Forest area (% of land area)","AG.LND.FRST.ZS",1995,41.79,"Latin America & Caribbean","Lower middle income"
"GTM","Guatemala","Forest area (% of land area)","AG.LND.FRST.ZS",2012,34.05,"Latin America & Caribbean","Lower middle income"
"GTM","Guatemala","Forest area (% of land area)","AG.LND.FRST.ZS",2003,37.76,"Latin America & Caribbean","Lower middle income"
"GTM","Guatemala","Forest area (% of land area)","AG.LND.FRST.ZS",1990,44.31,"Latin America & Caribbean","Lower middle income"
"GTM","Guatemala","Forest area (% of land area)","AG.LND.FRST.ZS",1996,41.28,"Latin America & Caribbean","Lower middle income"
"GTM","Guatemala","Forest area (% of land area)","AG.LND.FRST.ZS",1997,40.78,"Latin America & Caribbean","Lower middle income"
"GUM","Guam","Forest area (% of land area)","AG.LND.FRST.ZS",2004,46.3,"East Asia & Pacific","High income"
"GUM","Guam","Forest area (% of land area)","AG.LND.FRST.ZS",1993,46.3,"East Asia & Pacific","High income"
"GUM","Guam","Forest area (% of land area)","AG.LND.FRST.ZS",2005,46.3,"East Asia & Pacific","High income"
"GUM","Guam","Forest area (% of land area)","AG.LND.FRST.ZS",2013,46.3,"East Asia & Pacific","High income"
"GUM","Guam","Forest area (% of land area)","AG.LND.FRST.ZS",2008,46.3,"East Asia & Pacific","High income"
"GUM","Guam","Forest area (% of land area)","AG.LND.FRST.ZS",2000,46.3,"East Asia & Pacific","High income"
"GUM","Guam","Forest area (% of land area)","AG.LND.FRST.ZS",2011,46.3,"East Asia & Pacific","High income"
"GUM","Guam","Forest area (% of land area)","AG.LND.FRST.ZS",1998,46.3,"East Asia & Pacific","High income"
"GUM","Guam","Forest area (% of land area)","AG.LND.FRST.ZS",2014,46.3,"East Asia & Pacific","High income"
"GUM","Guam","Forest area (% of land area)","AG.LND.FRST.ZS",2002,46.3,"East Asia & Pacific","High income"
"GUM","Guam","Forest area (% of land area)","AG.LND.FRST.ZS",2015,46.3,"East Asia & Pacific","High income"
"GUM","Guam","Forest area (% of land area)","AG.LND.FRST.ZS",2009,46.3,"East Asia & Pacific","High income"
"GUM","Guam","Forest area (% of land area)","AG.LND.FRST.ZS",1992,46.3,"East Asia & Pacific","High income"
"GUM","Guam","Forest area (% of land area)","AG.LND.FRST.ZS",1996,46.3,"East Asia & Pacific","High income"
"GUM","Guam","Forest area (% of land area)","AG.LND.FRST.ZS",1990,46.3,"East Asia & Pacific","High income"
"GUM","Guam","Forest area (% of land area)","AG.LND.FRST.ZS",2001,46.3,"East Asia & Pacific","High income"
"GUM","Guam","Forest area (% of land area)","AG.LND.FRST.ZS",1994,46.3,"East Asia & Pacific","High income"
"GUM","Guam","Forest area (% of land area)","AG.LND.FRST.ZS",2007,46.3,"East Asia & Pacific","High income"
"GUM","Guam","Forest area (% of land area)","AG.LND.FRST.ZS",2012,46.3,"East Asia & Pacific","High income"
"GUM","Guam","Forest area (% of land area)","AG.LND.FRST.ZS",1999,46.3,"East Asia & Pacific","High income"
"GUM","Guam","Forest area (% of land area)","AG.LND.FRST.ZS",1991,46.3,"East Asia & Pacific","High income"
"GUM","Guam","Forest area (% of land area)","AG.LND.FRST.ZS",2006,46.3,"East Asia & Pacific","High income"
"GUM","Guam","Forest area (% of land area)","AG.LND.FRST.ZS",2010,46.3,"East Asia & Pacific","High income"
"GUM","Guam","Forest area (% of land area)","AG.LND.FRST.ZS",2003,46.3,"East Asia & Pacific","High income"
"GUM","Guam","Forest area (% of land area)","AG.LND.FRST.ZS",1995,46.3,"East Asia & Pacific","High income"
"GUM","Guam","Forest area (% of land area)","AG.LND.FRST.ZS",1997,46.3,"East Asia & Pacific","High income"
"GUY","Guyana","Forest area (% of land area)","AG.LND.FRST.ZS",2005,84.34,"Latin America & Caribbean","Upper middle income"
"GUY","Guyana","Forest area (% of land area)","AG.LND.FRST.ZS",2004,84.36,"Latin America & Caribbean","Upper middle income"
"GUY","Guyana","Forest area (% of land area)","AG.LND.FRST.ZS",2000,84.44,"Latin America & Caribbean","Upper middle income"
"GUY","Guyana","Forest area (% of land area)","AG.LND.FRST.ZS",2013,84.05,"Latin America & Caribbean","Upper middle income"
"GUY","Guyana","Forest area (% of land area)","AG.LND.FRST.ZS",2014,84,"Latin America & Caribbean","Upper middle income"
"GUY","Guyana","Forest area (% of land area)","AG.LND.FRST.ZS",2002,84.4,"Latin America & Caribbean","Upper middle income"
"GUY","Guyana","Forest area (% of land area)","AG.LND.FRST.ZS",2011,84.16,"Latin America & Caribbean","Upper middle income"
"GUY","Guyana","Forest area (% of land area)","AG.LND.FRST.ZS",1999,84.46,"Latin America & Caribbean","Upper middle income"
"GUY","Guyana","Forest area (% of land area)","AG.LND.FRST.ZS",1993,84.58,"Latin America & Caribbean","Upper middle income"
"GUY","Guyana","Forest area (% of land area)","AG.LND.FRST.ZS",2010,84.21,"Latin America & Caribbean","Upper middle income"
"GUY","Guyana","Forest area (% of land area)","AG.LND.FRST.ZS",2015,83.95,"Latin America & Caribbean","Upper middle income"
"GUY","Guyana","Forest area (% of land area)","AG.LND.FRST.ZS",2003,84.38,"Latin America & Caribbean","Upper middle income"
"GUY","Guyana","Forest area (% of land area)","AG.LND.FRST.ZS",1998,84.48,"Latin America & Caribbean","Upper middle income"
"GUY","Guyana","Forest area (% of land area)","AG.LND.FRST.ZS",2008,84.26,"Latin America & Caribbean","Upper middle income"
"GUY","Guyana","Forest area (% of land area)","AG.LND.FRST.ZS",2007,84.29,"Latin America & Caribbean","Upper middle income"
"GUY","Guyana","Forest area (% of land area)","AG.LND.FRST.ZS",1996,84.52,"Latin America & Caribbean","Upper middle income"
"GUY","Guyana","Forest area (% of land area)","AG.LND.FRST.ZS",2001,84.42,"Latin America & Caribbean","Upper middle income"
"GUY","Guyana","Forest area (% of land area)","AG.LND.FRST.ZS",1992,84.59,"Latin America & Caribbean","Upper middle income"
"GUY","Guyana","Forest area (% of land area)","AG.LND.FRST.ZS",2006,84.31,"Latin America & Caribbean","Upper middle income"
"GUY","Guyana","Forest area (% of land area)","AG.LND.FRST.ZS",2012,84.1,"Latin America & Caribbean","Upper middle income"
"GUY","Guyana","Forest area (% of land area)","AG.LND.FRST.ZS",1991,84.61,"Latin America & Caribbean","Upper middle income"
"GUY","Guyana","Forest area (% of land area)","AG.LND.FRST.ZS",2009,84.23,"Latin America & Caribbean","Upper middle income"
"GUY","Guyana","Forest area (% of land area)","AG.LND.FRST.ZS",1995,84.54,"Latin America & Caribbean","Upper middle income"
"GUY","Guyana","Forest area (% of land area)","AG.LND.FRST.ZS",1990,84.63,"Latin America & Caribbean","Upper middle income"
"GUY","Guyana","Forest area (% of land area)","AG.LND.FRST.ZS",1994,84.56,"Latin America & Caribbean","Upper middle income"
"GUY","Guyana","Forest area (% of land area)","AG.LND.FRST.ZS",1997,84.5,"Latin America & Caribbean","Upper middle income"
"HIC","High income","Forest area (% of land area)","AG.LND.FRST.ZS",2008,28.67,"",""
"HIC","High income","Forest area (% of land area)","AG.LND.FRST.ZS",2004,28.61,"",""
"HIC","High income","Forest area (% of land area)","AG.LND.FRST.ZS",2014,28.82,"",""
"HIC","High income","Forest area (% of land area)","AG.LND.FRST.ZS",2005,28.62,"",""
"HIC","High income","Forest area (% of land area)","AG.LND.FRST.ZS",2000,28.57,"",""
"HIC","High income","Forest area (% of land area)","AG.LND.FRST.ZS",1993,28.44,"",""
"HIC","High income","Forest area (% of land area)","AG.LND.FRST.ZS",2002,28.59,"",""
"HIC","High income","Forest area (% of land area)","AG.LND.FRST.ZS",2015,28.85,"",""
"HIC","High income","Forest area (% of land area)","AG.LND.FRST.ZS",2013,28.79,"",""
"HIC","High income","Forest area (% of land area)","AG.LND.FRST.ZS",1998,28.52,"",""
"HIC","High income","Forest area (% of land area)","AG.LND.FRST.ZS",2007,28.64,"",""
"HIC","High income","Forest area (% of land area)","AG.LND.FRST.ZS",2012,28.76,"",""
"HIC","High income","Forest area (% of land area)","AG.LND.FRST.ZS",2011,28.72,"",""
"HIC","High income","Forest area (% of land area)","AG.LND.FRST.ZS",2001,28.58,"",""
"HIC","High income","Forest area (% of land area)","AG.LND.FRST.ZS",1992,28.41,"",""
"HIC","High income","Forest area (% of land area)","AG.LND.FRST.ZS",2010,28.69,"",""
"HIC","High income","Forest area (% of land area)","AG.LND.FRST.ZS",2003,28.6,"",""
"HIC","High income","Forest area (% of land area)","AG.LND.FRST.ZS",1999,28.55,"",""
"HIC","High income","Forest area (% of land area)","AG.LND.FRST.ZS",2009,28.68,"",""
"HIC","High income","Forest area (% of land area)","AG.LND.FRST.ZS",2006,28.63,"",""
"HIC","High income","Forest area (% of land area)","AG.LND.FRST.ZS",1996,28.52,"",""
"HIC","High income","Forest area (% of land area)","AG.LND.FRST.ZS",1991,28.38,"",""
"HIC","High income","Forest area (% of land area)","AG.LND.FRST.ZS",1994,28.47,"",""
"HIC","High income","Forest area (% of land area)","AG.LND.FRST.ZS",1997,28.49,"",""
"HIC","High income","Forest area (% of land area)","AG.LND.FRST.ZS",1990,28.36,"",""
"HIC","High income","Forest area (% of land area)","AG.LND.FRST.ZS",1995,28.49,"",""
"HKG","Hong Kong SAR, China","Forest area (% of land area)","AG.LND.FRST.ZS",1993,NA,"East Asia & Pacific","High income"
"HKG","Hong Kong SAR, China","Forest area (% of land area)","AG.LND.FRST.ZS",2013,NA,"East Asia & Pacific","High income"
"HKG","Hong Kong SAR, China","Forest area (% of land area)","AG.LND.FRST.ZS",2005,NA,"East Asia & Pacific","High income"
"HKG","Hong Kong SAR, China","Forest area (% of land area)","AG.LND.FRST.ZS",2000,NA,"East Asia & Pacific","High income"
"HKG","Hong Kong SAR, China","Forest area (% of land area)","AG.LND.FRST.ZS",2002,NA,"East Asia & Pacific","High income"
"HKG","Hong Kong SAR, China","Forest area (% of land area)","AG.LND.FRST.ZS",2001,NA,"East Asia & Pacific","High income"
"HKG","Hong Kong SAR, China","Forest area (% of land area)","AG.LND.FRST.ZS",2008,NA,"East Asia & Pacific","High income"
"HKG","Hong Kong SAR, China","Forest area (% of land area)","AG.LND.FRST.ZS",2014,NA,"East Asia & Pacific","High income"
"HKG","Hong Kong SAR, China","Forest area (% of land area)","AG.LND.FRST.ZS",2007,NA,"East Asia & Pacific","High income"
"HKG","Hong Kong SAR, China","Forest area (% of land area)","AG.LND.FRST.ZS",2011,NA,"East Asia & Pacific","High income"
"HKG","Hong Kong SAR, China","Forest area (% of land area)","AG.LND.FRST.ZS",2004,NA,"East Asia & Pacific","High income"
"HKG","Hong Kong SAR, China","Forest area (% of land area)","AG.LND.FRST.ZS",2006,NA,"East Asia & Pacific","High income"
"HKG","Hong Kong SAR, China","Forest area (% of land area)","AG.LND.FRST.ZS",2012,NA,"East Asia & Pacific","High income"
"HKG","Hong Kong SAR, China","Forest area (% of land area)","AG.LND.FRST.ZS",2015,NA,"East Asia & Pacific","High income"
"HKG","Hong Kong SAR, China","Forest area (% of land area)","AG.LND.FRST.ZS",1994,NA,"East Asia & Pacific","High income"
"HKG","Hong Kong SAR, China","Forest area (% of land area)","AG.LND.FRST.ZS",1998,NA,"East Asia & Pacific","High income"
"HKG","Hong Kong SAR, China","Forest area (% of land area)","AG.LND.FRST.ZS",2010,NA,"East Asia & Pacific","High income"
"HKG","Hong Kong SAR, China","Forest area (% of land area)","AG.LND.FRST.ZS",1996,NA,"East Asia & Pacific","High income"
"HKG","Hong Kong SAR, China","Forest area (% of land area)","AG.LND.FRST.ZS",1999,NA,"East Asia & Pacific","High income"
"HKG","Hong Kong SAR, China","Forest area (% of land area)","AG.LND.FRST.ZS",2009,NA,"East Asia & Pacific","High income"
"HKG","Hong Kong SAR, China","Forest area (% of land area)","AG.LND.FRST.ZS",1995,NA,"East Asia & Pacific","High income"
"HKG","Hong Kong SAR, China","Forest area (% of land area)","AG.LND.FRST.ZS",1997,NA,"East Asia & Pacific","High income"
"HKG","Hong Kong SAR, China","Forest area (% of land area)","AG.LND.FRST.ZS",2003,NA,"East Asia & Pacific","High income"
"HKG","Hong Kong SAR, China","Forest area (% of land area)","AG.LND.FRST.ZS",1991,NA,"East Asia & Pacific","High income"
"HKG","Hong Kong SAR, China","Forest area (% of land area)","AG.LND.FRST.ZS",1992,NA,"East Asia & Pacific","High income"
"HKG","Hong Kong SAR, China","Forest area (% of land area)","AG.LND.FRST.ZS",1990,NA,"East Asia & Pacific","High income"
"HND","Honduras","Forest area (% of land area)","AG.LND.FRST.ZS",2002,54.98,"Latin America & Caribbean","Lower middle income"
"HND","Honduras","Forest area (% of land area)","AG.LND.FRST.ZS",2001,56.06,"Latin America & Caribbean","Lower middle income"
"HND","Honduras","Forest area (% of land area)","AG.LND.FRST.ZS",2006,50.69,"Latin America & Caribbean","Lower middle income"
"HND","Honduras","Forest area (% of land area)","AG.LND.FRST.ZS",2005,51.77,"Latin America & Caribbean","Lower middle income"
"HND","Honduras","Forest area (% of land area)","AG.LND.FRST.ZS",2013,43.19,"Latin America & Caribbean","Lower middle income"
"HND","Honduras","Forest area (% of land area)","AG.LND.FRST.ZS",2012,44.26,"Latin America & Caribbean","Lower middle income"
"HND","Honduras","Forest area (% of land area)","AG.LND.FRST.ZS",2004,52.84,"Latin America & Caribbean","Lower middle income"
"HND","Honduras","Forest area (% of land area)","AG.LND.FRST.ZS",2014,42.11,"Latin America & Caribbean","Lower middle income"
"HND","Honduras","Forest area (% of land area)","AG.LND.FRST.ZS",2015,41.04,"Latin America & Caribbean","Lower middle income"
"HND","Honduras","Forest area (% of land area)","AG.LND.FRST.ZS",2003,53.91,"Latin America & Caribbean","Lower middle income"
"HND","Honduras","Forest area (% of land area)","AG.LND.FRST.ZS",2000,57.13,"Latin America & Caribbean","Lower middle income"
"HND","Honduras","Forest area (% of land area)","AG.LND.FRST.ZS",1998,60.24,"Latin America & Caribbean","Lower middle income"
"HND","Honduras","Forest area (% of land area)","AG.LND.FRST.ZS",1995,64.92,"Latin America & Caribbean","Lower middle income"
"HND","Honduras","Forest area (% of land area)","AG.LND.FRST.ZS",1996,63.36,"Latin America & Caribbean","Lower middle income"
"HND","Honduras","Forest area (% of land area)","AG.LND.FRST.ZS",2007,49.62,"Latin America & Caribbean","Lower middle income"
"HND","Honduras","Forest area (% of land area)","AG.LND.FRST.ZS",2011,45.33,"Latin America & Caribbean","Lower middle income"
"HND","Honduras","Forest area (% of land area)","AG.LND.FRST.ZS",2008,48.55,"Latin America & Caribbean","Lower middle income"
"HND","Honduras","Forest area (% of land area)","AG.LND.FRST.ZS",1993,68.04,"Latin America & Caribbean","Lower middle income"
"HND","Honduras","Forest area (% of land area)","AG.LND.FRST.ZS",1991,71.16,"Latin America & Caribbean","Lower middle income"
"HND","Honduras","Forest area (% of land area)","AG.LND.FRST.ZS",1994,66.48,"Latin America & Caribbean","Lower middle income"
"HND","Honduras","Forest area (% of land area)","AG.LND.FRST.ZS",1992,69.6,"Latin America & Caribbean","Lower middle income"
"HND","Honduras","Forest area (% of land area)","AG.LND.FRST.ZS",2010,46.4,"Latin America & Caribbean","Lower middle income"
"HND","Honduras","Forest area (% of land area)","AG.LND.FRST.ZS",1990,72.71,"Latin America & Caribbean","Lower middle income"
"HND","Honduras","Forest area (% of land area)","AG.LND.FRST.ZS",1999,58.69,"Latin America & Caribbean","Lower middle income"
"HND","Honduras","Forest area (% of land area)","AG.LND.FRST.ZS",2009,47.48,"Latin America & Caribbean","Lower middle income"
"HND","Honduras","Forest area (% of land area)","AG.LND.FRST.ZS",1997,61.8,"Latin America & Caribbean","Lower middle income"
"HPC","Heavily indebted poor countries (HIPC)","Forest area (% of land area)","AG.LND.FRST.ZS",1996,30.99,"",""
"HPC","Heavily indebted poor countries (HIPC)","Forest area (% of land area)","AG.LND.FRST.ZS",1997,30.85,"",""
"HPC","Heavily indebted poor countries (HIPC)","Forest area (% of land area)","AG.LND.FRST.ZS",2001,30.27,"",""
"HPC","Heavily indebted poor countries (HIPC)","Forest area (% of land area)","AG.LND.FRST.ZS",2011,28.44,"",""
"HPC","Heavily indebted poor countries (HIPC)","Forest area (% of land area)","AG.LND.FRST.ZS",2005,29.72,"",""
"HPC","Heavily indebted poor countries (HIPC)","Forest area (% of land area)","AG.LND.FRST.ZS",1995,31.14,"",""
"HPC","Heavily indebted poor countries (HIPC)","Forest area (% of land area)","AG.LND.FRST.ZS",2003,29.99,"",""
"HPC","Heavily indebted poor countries (HIPC)","Forest area (% of land area)","AG.LND.FRST.ZS",2006,29.56,"",""
"HPC","Heavily indebted poor countries (HIPC)","Forest area (% of land area)","AG.LND.FRST.ZS",2012,28.32,"",""
"HPC","Heavily indebted poor countries (HIPC)","Forest area (% of land area)","AG.LND.FRST.ZS",2014,28.07,"",""
"HPC","Heavily indebted poor countries (HIPC)","Forest area (% of land area)","AG.LND.FRST.ZS",2008,29.24,"",""
"HPC","Heavily indebted poor countries (HIPC)","Forest area (% of land area)","AG.LND.FRST.ZS",2010,28.93,"",""
"HPC","Heavily indebted poor countries (HIPC)","Forest area (% of land area)","AG.LND.FRST.ZS",2004,29.85,"",""
"HPC","Heavily indebted poor countries (HIPC)","Forest area (% of land area)","AG.LND.FRST.ZS",2009,29.09,"",""
"HPC","Heavily indebted poor countries (HIPC)","Forest area (% of land area)","AG.LND.FRST.ZS",1993,31.43,"",""
"HPC","Heavily indebted poor countries (HIPC)","Forest area (% of land area)","AG.LND.FRST.ZS",2013,28.19,"",""
"HPC","Heavily indebted poor countries (HIPC)","Forest area (% of land area)","AG.LND.FRST.ZS",1999,30.55,"",""
"HPC","Heavily indebted poor countries (HIPC)","Forest area (% of land area)","AG.LND.FRST.ZS",2002,30.13,"",""
"HPC","Heavily indebted poor countries (HIPC)","Forest area (% of land area)","AG.LND.FRST.ZS",2000,30.41,"",""
"HPC","Heavily indebted poor countries (HIPC)","Forest area (% of land area)","AG.LND.FRST.ZS",1991,31.73,"",""
"HPC","Heavily indebted poor countries (HIPC)","Forest area (% of land area)","AG.LND.FRST.ZS",2015,27.94,"",""
"HPC","Heavily indebted poor countries (HIPC)","Forest area (% of land area)","AG.LND.FRST.ZS",1998,30.7,"",""
